9-0-413658704-0,CC(NC(=O)[Au])C(=O)NC(CO[Cu])CC(F)F,1.4841386985162524e-09
9-0-1119517426-0,CC(CONC(=O)C(C)CNC(=O)[Au])N[Cu],2.033714284879988e-09
9-0-1119516947-0,CC(C)OCC(N[Cu])C(=O)NCCNC(=O)[Au],2.435647562384625e-09
9-0-1119524547-0,CCNCC(=O)NCC(CN[Cu])OC(=O)[Au],2.6204549197498548e-09
9-0-33229677-0,C=C(COC(=O)[Au])C(=O)NC(CO[Cu])C(C)C,3.6597653603609097e-09
9-0-1119521504-0,CC(=O)CNCC(COC(=O)[Au])O[Cu],4.324009513718173e-09
9-0-246363356-0,CC(CSCCO[Cu])(OC(=O)[Au])C(F)F,5.65825186762581e-09
9-0-478224760-0,CC(C)OC(=O)C(OC(=O)[Au])C(O[Cu])C(=O)O,7.606785131344836e-09
9-0-538227953-0,O=C([Au])OCCCNCCCO[Cu],1.217268218800425e-08
9-0-413697743-0,O=C([Au])OCCN(CCF)CCOCCO[Cu],1.507643003582425e-08
9-0-538225833-0,O=C([Au])OCCOCCOCCOCCO[Cu],2.3462787144991786e-08
